iter	Logloss
338	0.4568445902
339	0.45662712
340	0.4562967857
341	0.4561658118
342	0.4559600052
343	0.455777785
344	0.4555845916
345	0.4553696596
346	0.4552128127
347	0.4549467732
348	0.4547323646
349	0.4546092737
350	0.4544761561
351	0.4542649538
352	0.4541382443
353	0.4539536364
354	0.4537519256
355	0.4535337663
356	0.453392459
357	0.4531925869
358	0.4530543667
359	0.4529202101
360	0.4527269177
361	0.4525468004
362	0.4523854454
363	0.4522237819
364	0.4520293472
365	0.4519491849
366	0.4518122132
367	0.4516330619
368	0.4514565852
369	0.4513557866
370	0.451174702
371	0.4510871376
372	0.450791255
373	0.4506151842
374	0.4504873776
375	0.4502707133
376	0.4501508798
377	0.4499381687
378	0.4497768834
379	0.4495303018
380	0.4493626187
381	0.4491869362
382	0.4490355992
383	0.4488736367
384	0.4487501634
385	0.4486183687
386	0.4484389356
387	0.4482275888
388	0.4480335233
389	0.4477923833
390	0.4476528407
391	0.4474392863
392	0.4472463641
393	0.4470670616
394	0.4468285574
395	0.4466867115
396	0.4465416084
397	0.4463456123
398	0.4461067474
399	0.4459749816
400	0.4457750929
401	0.4456399441
402	0.4455446326
403	0.4453935891
404	0.4452778828
405	0.4450737739
406	0.4449379743
407	0.4447887564
408	0.4446025282
409	0.4444951407
410	0.4442754305
411	0.4441027232
412	0.4439355692
413	0.4437622511
414	0.4435916473
415	0.4434372551
416	0.4432819609
417	0.4431163705
418	0.4429569765
419	0.442764475
420	0.4426195047
421	0.4424193886
422	0.4422276986
423	0.4420755793
424	0.4418905612
425	0.44171254
426	0.4415045102
427	0.4413653621
428	0.4412327227
429	0.4410796121
430	0.4409297202
431	0.4407511586
432	0.4405971789
433	0.4404171971
434	0.4402894293
435	0.4402146868
436	0.4400839824
437	0.4399084144
438	0.4397701931
439	0.4396274457
440	0.4394864042
441	0.4393919593
442	0.4392171251
443	0.4391112231
444	0.4390079696
445	0.4388536176
446	0.4386182523
447	0.4385075577
448	0.4383329905
449	0.4381366443
450	0.4379770044
451	0.4377961522
452	0.4376686665
453	0.4375572559
454	0.4373770768
455	0.4372815395
456	0.4371566742
457	0.4369539631
458	0.4368504598
459	0.4366818923
460	0.436517185
461	0.4363870058
462	0.436316121
463	0.4361662988
464	0.4359937806
465	0.4358969138
466	0.4357239474
467	0.4356064348
468	0.4354599041
469	0.4352649704
470	0.4351561265
471	0.434954415
472	0.4348326321
473	0.4347352596
474	0.4345942175
475	0.4343501036
476	0.4342410612
477	0.4341045198
478	0.4339827095
479	0.4338004673
480	0.4336382198
481	0.4335567412
482	0.4333969537
483	0.4332665961
484	0.433109047
485	0.432925779
486	0.4326917411
487	0.4325287081
488	0.4323677901
489	0.4321626063
490	0.4320117173
491	0.4318502076
492	0.4317361233
493	0.431608593
494	0.4314413385
495	0.4312507556
496	0.4310735537
497	0.4309234093
498	0.4307447285
499	0.4306156948
500	0.4304615643
501	0.4302992592
502	0.4301898579
503	0.4300689828
504	0.4299657779
505	0.4298142817
506	0.4296386916
507	0.4294626062
508	0.4292938982
509	0.4290887788
510	0.4289265624
511	0.4288746374
512	0.4287128929
513	0.428628096
514	0.4284589252
515	0.4283118252
516	0.4281537991
517	0.427985767
518	0.4279310167
519	0.4277826859
520	0.4276030353
521	0.4274497209
522	0.4273360194
523	0.4271670504
524	0.4269517698
525	0.4268345299
526	0.4266788745
527	0.4265558035
528	0.4263793122
529	0.4262490556
530	0.4260871717
531	0.4260180577
532	0.4258657462
533	0.4256683607
534	0.4255559184
535	0.4254408145
536	0.4252880681
537	0.425141632
538	0.4250013714
539	0.424821652
540	0.4246640135
541	0.4244678003
542	0.4243032642
543	0.4241574281
544	0.4240566301
545	0.4239017879
546	0.4237472188
547	0.4236035301
548	0.4234543049
549	0.4233270859
550	0.4231816874
551	0.4230222779
552	0.4228796122
553	0.422789584
554	0.422626027
555	0.4224686968
556	0.4223393085
557	0.4222374629
558	0.4220932041
559	0.4219208777
560	0.4217453797
561	0.421617056
562	0.4215273388
563	0.4214150327
564	0.4212768657
565	0.4211403353
566	0.4210273557
567	0.4208612953
568	0.420737722
569	0.4206061802
570	0.4204357875
571	0.420311418
572	0.4201477681
573	0.4200181782
574	0.4199301294
575	0.4197874835
576	0.4195904238
577	0.4194261365
578	0.4192995842
579	0.4191397869
580	0.4190182326
581	0.4189305025
582	0.4187697151
583	0.4185688974
584	0.4184461444
585	0.4182561595
586	0.4181171637
587	0.4179269675
588	0.4177756444
589	0.4176289586
590	0.4175409243
591	0.4173627301
592	0.4172471717
593	0.4171098292
594	0.4168898535
595	0.4167044906
596	0.4165909887
597	0.4164221265
598	0.4162320553
599	0.4161171435
600	0.4159346663
601	0.4158577016
602	0.4157230351
603	0.4156309597
604	0.4154476771
605	0.4153235746
606	0.4151830376
607	0.4150562988
608	0.4149198846
609	0.4147322839
610	0.4146044666
611	0.4144833115
612	0.4143837794
613	0.4142911828
614	0.4141292843
615	0.4140081724
616	0.4138697067
617	0.4137917601
618	0.4136190468
619	0.4134306203
620	0.4133253517
621	0.4131056922
622	0.4129431557
623	0.4127733609
624	0.4126829851
625	0.4125413711
626	0.4123970543
627	0.4122855255
628	0.4120786209
629	0.411855381
630	0.4117003305
631	0.4114891384
632	0.4113533111
633	0.4111946272
634	0.41105422
635	0.4108695537
636	0.410674431
637	0.4105388141
638	0.4103950368
639	0.410228894
640	0.4101175666
641	0.4099212506
642	0.4097612922
643	0.4096529796
644	0.4095231464
645	0.4094131312
646	0.4093623188
647	0.4092105473
648	0.4090700669
649	0.4089140445
650	0.4087904161
651	0.4086231366
652	0.4084897705
653	0.4083090962
654	0.4081768161
655	0.408012204
656	0.4079174865
657	0.4077506555
658	0.4075401649
659	0.407412469
660	0.4072773104
661	0.407156079
662	0.4070324861
663	0.4069448986
664	0.4067952921
665	0.406660128
666	0.4065497583
667	0.4064545422
668	0.4063108227
669	0.4060975321
670	0.4060052856
671	0.4058956978
672	0.405735297
673	0.4056755005
674	0.4054978942
675	0.405352341
676	0.4051917991
677	0.4050014597
678	0.4048752145
679	0.4047574794
680	0.4045756819
681	0.4044011929
682	0.4042759897
683	0.4041602126
684	0.4039511724
685	0.4038494533
686	0.4036472307
687	0.4035328603
688	0.4034301252
689	0.4033163025
690	0.4031898227
691	0.403025081
692	0.4028922917
693	0.4027310048
694	0.402624044
695	0.4025595122
696	0.402402505
697	0.4022638992
698	0.4020772511
699	0.4019455036
700	0.401889294
701	0.4017446996
702	0.4016753295
703	0.4014949162
704	0.4013751699
705	0.4012390249
706	0.4011151506
707	0.4009890424
708	0.4008065703
709	0.4006959023
710	0.400581599
711	0.4004595586
712	0.4003685415
713	0.4002497533
714	0.4001576435
715	0.4000443723
716	0.3999167288
717	0.3997488205
718	0.3995835595
719	0.3994953397
720	0.3993286791
721	0.3992487031
722	0.3990545871
723	0.3989094142
724	0.3987503081
725	0.3985950852
726	0.3984511421
727	0.3983529259
728	0.3982300658
729	0.3981070687
730	0.3979499595
731	0.3977952227
732	0.3977001473
733	0.3975653155
734	0.3973692541
735	0.3972746356
736	0.3971369534
737	0.3969940912
738	0.3968625529
739	0.3966816604
740	0.3965151675
741	0.396402062
742	0.3962884646
743	0.3961861876
744	0.3960447812
745	0.3959236821
746	0.3958503001
747	0.3957508625
748	0.395662162
749	0.3955179134
750	0.3953811592
751	0.3952954065
752	0.3951965622
753	0.3950306285
754	0.3948703506
755	0.3947806654
756	0.3946753912
757	0.3945558391
758	0.3944736195
759	0.3943554233
760	0.3942228814
761	0.3940808107
762	0.3939387396
763	0.3938240417
764	0.3936944726
765	0.3935464931
766	0.3933631746
767	0.3932203197
768	0.3931123805
769	0.3929550217
770	0.3928405295
771	0.3927523259
772	0.3926475
773	0.3924784793
774	0.3923749787
775	0.3922018833
776	0.392103086
777	0.3920099776
778	0.3918483342
779	0.391753031
780	0.3916155316
781	0.3914773221
782	0.3913424607
783	0.3912070385
784	0.391004568
785	0.3908838704
786	0.3907860305
787	0.390674872
788	0.3905538032
789	0.3904167498
790	0.3902808689
791	0.390163981
792	0.390025768
793	0.3899372883
794	0.3898258663
795	0.3896996016
796	0.3895377106
797	0.38940795
798	0.3892740511
799	0.3891454203
800	0.3889923486
801	0.3888644837
802	0.3887592124
803	0.3886326935
804	0.3884673294
805	0.3883071654
806	0.3881643873
807	0.3880862311
808	0.3880004004
809	0.3879158886
810	0.3878071532
811	0.387720843
812	0.3875662181
813	0.3874628727
814	0.3872971411
815	0.38716989
816	0.3870284575
817	0.3868888997
818	0.3867551942
819	0.3866563749
820	0.3865255837
821	0.3864344575
822	0.3863015467
823	0.3862261405
824	0.3861294467
825	0.3859392044
826	0.3858048405
827	0.3857038887
828	0.3855297237
829	0.3853833067
830	0.3852695927
831	0.3851451268
832	0.384984038
833	0.3848346114
834	0.3846854126
835	0.3845530335
836	0.3844370167
837	0.3842853895
838	0.384202032
839	0.3840544054
840	0.383922155
841	0.383789254
842	0.3836261147
843	0.3834914065
844	0.3834086346
845	0.3832840374
846	0.3832322399
847	0.3831678361
848	0.3830524274
849	0.382937342
850	0.3828571174
851	0.3827378567
852	0.3825330466
853	0.3824423194
854	0.3822938296
855	0.3821783395
856	0.3820189454
857	0.3819335772
858	0.3818069955
859	0.3816649925
860	0.3815050685
861	0.3813798677
862	0.3813064488
863	0.3811679957
864	0.3810839922
865	0.3809997014
866	0.3808393732
867	0.3807681578
868	0.3806588949
869	0.3805748994
870	0.3804806227
871	0.3803584932
872	0.3802097671
873	0.3801222681
874	0.3800386671
875	0.3799561648
876	0.3798471198
877	0.3797365107
878	0.3795966907
879	0.3794810845
880	0.3793196816
881	0.3791971458
882	0.3790839425
883	0.3790346372
884	0.3789060294
885	0.3787594596
886	0.3786483336
887	0.3785194941
888	0.3784272986
889	0.3783016814
890	0.3781995669
891	0.3780596285
892	0.377961733
893	0.377873193
894	0.3777627911
895	0.3776994726
896	0.3776124884
897	0.3775267749
898	0.37742355
899	0.3773144535
900	0.3771564381
901	0.3770687175
902	0.3769640255
903	0.3768118354
904	0.3767174128
905	0.3765643975
906	0.3764576802
907	0.3763981575
908	0.3762961338
909	0.376183856
910	0.3761084398
911	0.3760409508
912	0.3759278994
913	0.3757955845
914	0.3756525055
915	0.3755642148
916	0.3754522319
917	0.3753259717
918	0.3752382105
919	0.3751571169
920	0.3750533768
921	0.3749482603
922	0.3748633152
923	0.3747675488
924	0.3746328496
925	0.3745118827
926	0.3743722122
927	0.3742721745
928	0.3742273918
929	0.3741234887
930	0.3740204257
931	0.3739115387
932	0.3737823905
933	0.3736478534
934	0.3735692538
935	0.3734899418
936	0.3733622313
937	0.3732525014
938	0.3731939614
939	0.3730861001
940	0.3729951961
941	0.3728631117
942	0.3727725863
943	0.3726500513
944	0.3725019141
945	0.372431605
946	0.3723314208
947	0.372234955
948	0.3721206899
949	0.3720237306
950	0.3719501193
951	0.3718989442
952	0.3718164779
953	0.3717208456
954	0.3716254939
955	0.3715089288
956	0.3714087453
957	0.3713042171
958	0.371198544
959	0.3710682117
960	0.3709726659
961	0.3708724292
962	0.3707934715
963	0.3706688089
964	0.3705562049
965	0.3703954399
966	0.3702599625
967	0.3701159338
968	0.3699475605
969	0.3698549135
970	0.369686406
971	0.3696003375
972	0.36950604
973	0.3694099628
974	0.3693035018
975	0.3692207077
976	0.3690955428
977	0.368987105
978	0.3688306198
979	0.3687215257
980	0.3686165207
981	0.368505829
982	0.3684042489
983	0.3682657348
984	0.3681796942
985	0.368115187
986	0.367953888
987	0.3678389243
988	0.3677277509
989	0.3676219745
990	0.3675715013
991	0.3674818993
992	0.3673994433
993	0.3672562355
994	0.3671603712
995	0.3670872747
996	0.3669613075
997	0.3668184493
998	0.3667278818
999	0.3666288411
